bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
77,UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,08h 00m,06:02,3.2,612,43
77,KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,1.1,629,31
77,Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,08h 00m,06:00,3.5,550,40
77,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,09h 00m,06:00,1.4,600,44
77,Yuvraj Travels,NON AC Seater / Sleeper 2+1,20:00,10h 00m,06:00,5,550,40
77,Yuvraj Travels,NON AC Seater / Sleeper 2+1,21:30,08h 30m,06:00,3,550,40
77,Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),21:00,09h 30m,06:30,1.4,1200,32
77,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,09h 30m,06:00,1,1300,30
78,UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,08h 55m,05:55,3.1,710,28
78,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,1,719,30
79,UPSRTC - SKD0192,Ordinary Non AC Seater 2+3,20:30,05h 05m,01:35,3.3,342,52
79,UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00,06h 00m,05:00,3.4,505,10
80,UPSRTC - ALM0060,Volvo AC Seater 2+2,20:30,04h 30m,01:00,3.3,658,39
80,UPSRTC - ALM0185,Volvo AC Seater 2+2,21:00,04h 00m,01:00,3.3,658,39
80,UPSRTC - LDR0016,Janrath AC Seater 2+3,22:00,05h 00m,03:00,3.4,396,48
80,UPSRTC - LDR0098,Janrath AC Seater 2+3,22:01,04h 49m,02:50,3.3,396,48
80,UPSRTC - ALM0181,Volvo AC Seater 2+2,22:45,04h 30m,03:15,3.3,658,39
80,UPSRTC - LDR0018,Janrath AC Seater 2+3,23:00,04h 45m,03:45,2.2,396,48
80,UPSRTC - LDR0100,Janrath AC Seater 2+3,23:01,04h 59m,04:00,3.3,396,47
80,UPSRTC - ALM0338,Shatabdi AC Seater 2+2,23:30,04h 00m,03:30,3.3,458,37
80,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04h 15m,23:45,3,599,4
80,ARORA TRAVELS,Volvo AC Seater (2+2),21:01,04h 40m,01:41,4.7,703,25
80,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,04h 15m,01:30,3.4,1099,5
81,Zimindara Travels,AC Sleeper (2+1),20:30,02h 30m,23:00,4.1,674,12
81,City Land Travels,A/C Sleeper (2+1),22:20,02h 00m,00:20,3.5,600,24
81,Om Sidh Express,Volvo A/C (2+2),20:20,02h 40m,23:00,3.5,468,16
81,KN Nehra Travels,A/C Seater/Sleeper (2+1),22:50,02h 25m,01:15,2.9,599,16
81,KN Nehra Travels,A/C Seater/Sleeper (2+1),22:50,02h 40m,01:30,2.9,599,16
82,RSRTC - 166269,Express Non AC Seater 2+3,22:00,04h 55m,02:55,1,326,42
82,NueGo,Electric A/C Seater (2+2),19:25,04h 30m,23:55,3.8,285,31
82,NueGo,Electric A/C Seater (2+2),20:00,05h 20m,01:20,4.1,285,20
82,Khurana Bus Service,Volvo A/C (2+2),20:50,05h 50m,02:40,3.3,400,9
82,Khurana Bus Service,Volvo A/C (2+2),21:10,05h 30m,02:40,3.4,500,24
82,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,05h 15m,03:15,3.6,285,14
82,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,05h 20m,04:20,4.6,569,9
82,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:20,05h 50m,05:10,4.5,553,10
82,NueGo,Electric A/C Seater (2+2),23:00,05h 15m,04:15,4.1,315,7
82,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),03:25,0-20h 0-25m,08:00,3.7,1131,2
82,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,05h 30m,04:30,4.6,499,21
82,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05h 50m,05:45,3.9,1444,8
82,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:35,04h 55m,04:30,4.7,399,22
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,05h 05m,04:45,4.7,400,8
82,NueGo,Electric A/C Seater/Sleeper (2+1),23:45,05h 15m,05:00,4.1,428,1
82,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:45,05h 25m,05:10,4.7,556,10
82,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04h 20m,04:15,4.6,807,2
82,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,04h 21m,04:20,3.3,760,3
82,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:28,06h 32m,05:00,3.5,3850,20
82,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:30,06h 30m,05:00,5,3850,20
82,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,0-20h 0-25m,03:00,3.7,1714,49
82,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,04h 50m,04:45,3,1273,1
82,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),00:28,06h 32m,07:00,3.5,3300,51
82,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),00:30,06h 30m,07:00,3.5,3300,42
83,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:20,04h 45m,00:05,4.5,540,4
83,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,05h 00m,00:30,4.2,499,42
83,Metahills holidays,Scania A/C Semi Sleeper (2+2),19:30,03h 51m,23:21,3.2,595.24,26
83,AdAwadh Travels,A/C Sleeper (2+2),23:10,05h 20m,04:30,3.6,566,15
83,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 20m,00:50,3.4,481,30
83,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05h 35m,01:05,4.5,495,14
83,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:40,06h 20m,02:00,4.2,400,10
83,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,04h 20m,03:00,5,588,25
83,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:30,05h 00m,00:30,3.4,479,6
83,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),19:35,05h 10m,00:45,3,579,11
83,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:35,04h 24m,23:59,4.6,475,11
83,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:45,04h 30m,00:15,3,630,31
83,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,04h 25m,23:55,3.5,494,30
83,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 30m,01:00,3,696,33
83,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30,05h 00m,00:30,5,700,25
83,FlixBus,Volvo A/C Seater (2+2),19:45,06h 00m,01:45,3.9,545.54,14
83,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,05h 45m,01:15,4,720,31
83,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),20:00,03h 59m,23:59,4.2,600,36
83,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:45,05h 00m,00:45,3,696,33
83,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,4.7,475,23
83,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,4.3,499,18
83,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,4.3,540,19
83,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),19:45,05h 30m,01:15,4.2,539,37
83,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,05h 10m,01:10,4.4,499,16
83,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.5,475,17
83,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:45,05h 10m,00:55,4.8,470,11
83,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 20m,01:20,4,549,21
83,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:05,04h 05m,00:10,3.6,475,8
83,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 15m,01:15,4.6,585,14
83,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,05h 15m,04:45,4.2,584,13
83,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:10,05h 19m,01:29,5,500,17
83,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 40m,01:00,3.5,450,28
83,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.6,291,17
83,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05h 20m,02:20,4.7,404,19
83,FlixBus,Volvo A/C Seater (2+2),20:15,05h 40m,01:55,3.9,454.46,13
83,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:45,05h 05m,02:50,4.7,385,14
83,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 20m,01:50,4.6,475,29
83,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,04h 36m,03:16,3,629,33
83,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,05h 30m,03:30,3.7,514,5
83,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,4.1,475,23
83,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),20:30,05h 30m,02:00,4.4,549,30
83,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 30m,02:00,4.3,394,17
83,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,04h 55m,01:10,4.1,539,29
83,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),20:30,05h 45m,02:15,3.1,599,25
83,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,05h 30m,01:45,4.8,540,24
83,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,3,500,16
83,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,05h 25m,04:55,4.3,584,11
83,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05h 30m,02:30,4.1,499,19
83,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:45,05h 00m,00:45,3.9,700,29
83,Zingbus Plus,A/C Sleeper (2+1),21:35,05h 25m,03:00,4,508,13
83,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,05h 00m,02:00,4.5,475,16
83,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,04h 55m,02:35,4.4,407,23
83,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05h 30m,02:30,3.2,482,18
83,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05h 30m,02:30,4.3,489,23
83,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:45,04h 45m,02:30,5,540,23
83,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,04h 55m,01:55,4.6,499,14
83,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:00,04h 20m,01:20,5,600,10
83,FlixBus,Volvo A/C Seater (2+2),21:15,05h 30m,02:45,3.9,579.46,33
83,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,04h 40m,01:40,3.6,495,32
83,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:20,06h 40m,04:00,4.5,429,7
83,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,05h 20m,02:40,4.8,522,37
83,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,3.8,585,14
83,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,04h 45m,02:15,5,495,29
83,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:30,05h 10m,02:40,3.1,500,23
83,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),21:30,05h 35m,03:05,4.6,549,22
83,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),21:40,05h 40m,03:20,3.2,600,34
83,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,05h 20m,04:25,3,599,24
83,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,04h 45m,01:45,4.8,540,24
83,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:50,04h 40m,02:30,4.9,500,23
83,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:30,04h 45m,01:15,3.9,700,28
83,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:00,04h 40m,01:40,5,585,16
83,Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:50,05h 10m,03:00,4.3,482,25
83,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,05h 15m,03:15,4,333,9
83,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 40m,03:40,4.4,350,11
83,KVS Holidays,A/C Sleeper (2+2),21:00,05h 30m,02:30,3,500,36
83,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,05h 10m,03:10,4.6,664,19
83,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 20m,03:20,4.7,499,24
83,Bhawani Travels,A/C Seater / Sleeper (2+2),22:00,05h 15m,03:15,3.9,449,38
83,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,04h 50m,02:50,4.3,499,16
83,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,04h 30m,02:15,5,495,32
83,FlixBus,Volvo A/C Seater (2+2),22:05,05h 45m,03:50,5,454.46,5
83,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,04h 10m,02:50,4,599,32
83,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04h 30m,03:00,4.7,588,26
83,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30,06h 00m,04:30,3,599,38
83,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04h 15m,02:45,4.1,588,21
83,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,05h 15m,03:45,4.8,664,14
83,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,05h 15m,04:20,3.6,599,31
83,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:30,05h 30m,04:00,5,549,29
83,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,05h 10m,03:50,4.8,475,37
83,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,05h 45m,04:20,5,628,9
83,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,05h 20m,04:20,4.4,475,27
83,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,05h 25m,04:25,4.5,470,17
83,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,05h 00m,04:00,5,588,29
83,NueGo,Electric A/C Seater (2+2),23:00,05h 35m,04:35,3.7,332,19
83,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,04h 30m,03:30,3.5,648,27
83,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 25m,03:25,4.9,494,13
83,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,04h 50m,03:50,5,495,4
83,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:10,05h 00m,04:10,4.3,525,38
83,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,04h 50m,04:15,4.4,617,9
83,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:15,05h 25m,03:40,4.5,470,23
83,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:15,05h 20m,04:35,4.8,465,12
83,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,05h 15m,04:40,4.2,475,9
83,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,05h 30m,05:00,4.5,570,16
83,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 05m,04:35,4.8,569,35
83,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 00m,04:30,4.7,475,34
83,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,05h 30m,05:10,4.5,569,11
83,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04h 20m,04:15,3.8,588,31
83,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,05h 10m,03:45,4.5,717,2
83,NueGo,Electric A/C Seater/Sleeper (2+1),23:55,05h 15m,05:10,3.8,333,2
83,RK Holiday,A/C Seater / Sleeper (2+2),19:20,04h 30m,23:50,1,496,33
83,Malana Travels,Volvo A/C Semi Sleeper (2+2),19:20,04h 39m,23:59,1.7,522,23
83,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 45m,01:45,2.8,600,14
83,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:30,04h 45m,01:15,1,500,16
83,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:20,05h 35m,02:55,2.8,500,32
83,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,05h 00m,02:30,1,579,15
83,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),21:30,06h 00m,03:30,1,599,35
83,Big Bus,A/C Seater / Sleeper (2+2),22:30,04h 20m,02:50,2.5,595,39
83,SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),19:30,05h 30m,01:00,2.5,799,49
83,NueGo,Electric A/C Seater (2+2),23:40,05h 25m,05:05,2.5,713,38
83,FlixBus,Volvo A/C Seater (2+2),23:55,05h 10m,05:05,1,834.82,17
83,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,05h 00m,00:30,2.2,499,29
83,Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,07h 00m,02:20,3.5,999,21
83,Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,05h 30m,04:00,,566,37
83,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:10,05h 05m,01:15,2.8,1301,47
83,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,04h 00m,23:30,2.6,934,41
83,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30,04h 35m,02:05,2.9,944,22
83,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04h 30m,02:15,2.1,620,10
83,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),19:30,05h 29m,00:59,4,699,24
83,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,04h 00m,23:30,1,850,5
83,Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2 ),19:45,05h 30m,01:15,3.7,1900,41
83,Lavish Travels,A/C Seater / Sleeper (2+2),20:15,06h 45m,03:00,1,477,23
83,Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04h 45m,04:15,2.9,540,36
83,Royal Safari India Travels,A/C Seater / Sleeper (2+2),20:30,06h 30m,03:00,,756,19
83,Apex Bus Travels,A/C Seater / Sleeper (2+2),22:45,04h 30m,03:15,2.1,719,44
83,Metahills holidays,Scania A/C Semi Sleeper (2+2),20:30,04h 21m,00:51,3.2,785.71,31
83,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,05h 10m,02:05,2.7,540,11
83,Royal Safari India Travels,A/C Seater / Sleeper (2+2),21:00,06h 00m,03:00,,470,52
83,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,06h 30m,03:00,3.1,948,22
83,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,05h 00m,02:30,4.7,855,14
83,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:30,05h 20m,00:50,3.7,1443,29
83,Here Bus,AC Seater (2+2),22:25,04h 45m,03:10,4.8,743.81,32
83,Travel Point,A/C Seater / Sleeper (2+2),22:30,05h 45m,04:15,5,1046.67,50
83,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:40,04h 50m,00:30,3.9,700,24
83,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 30m,08:00,3.5,3300,46
83,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,3.5,3300,46
83,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),19:20,05h 00m,00:20,2.8,1699,32
83,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30,04h 45m,02:15,2.9,584,26
83,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:15,05h 25m,01:40,2,819,17
83,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,06h 00m,02:30,2.3,699,36
83,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,2.8,1699,20
83,Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35,06h 10m,05:45,1.9,719,36
83,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),21:30,05h 29m,02:59,1,699,24
83,Shub Yatra Holidays,A/C Sleeper (2+2),21:45,05h 45m,03:30,1,749,39
83,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),21:45,05h 45m,03:30,1,699,4
83,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:15,04h 30m,01:45,3.7,1714,49
83,RK Holiday,A/C Seater / Sleeper (2+2),23:30,05h 00m,04:30,2.9,877,34
84,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:20,02h 10m,21:30,3.5,404,36
84,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,03h 20m,00:20,3.3,494,18
84,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),21:30,01h 45m,23:15,1,111,18
84,Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),19:25,03h 10m,22:35,3.6,599,35
84,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),21:30,02h 00m,23:30,3.7,1399,20
84,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:40,03h 15m,00:55,4.1,549,29
84,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:05,00h 50m,23:55,3.9,699,27
84,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:05,00h 52m,23:57,3.9,699,17
84,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:05,01h 15m,00:20,3.2,699,24
84,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,01h 32m,01:30,2.4,599,22
84,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:25,02h 50m,02:15,4.1,629,25
84,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,01h 27m,01:25,3.6,599,24
84,Laxmi holidays,VE A/C Sleeper (2+1),23:55,02h 20m,02:15,4.7,570,5
84,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:15,00h 44m,23:59,3.4,832,14
84,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:05,00h 52m,23:57,1,699,24
85,Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02h 35m,00:35,5,599,22
85,Zimindara Travels,AC Sleeper (2+1),22:55,03h 15m,02:10,4.1,699,27
85,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02h 50m,00:20,3.5,494,27
85,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,02h 30m,02:00,3.5,404,38
85,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:30,02h 30m,02:00,3.7,1399,18
85,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:15,02h 45m,02:00,3.7,899,18
86,Shree Balaji Express,A/C Seater/Sleeper (2+1),20:00,26h 00m,22:00,2.6,449,32
86,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),20:00,01h 30m,21:30,,349,27
86,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),20:10,01h 20m,21:30,,349,26
86,Zimindara Travels,AC Sleeper (2+1),20:00,02h 20m,22:20,5,714,15
86,Rajpreet Travels and cargo,A/C Sleeper (2+1),20:00,02h 00m,22:00,2,599,36
87,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,4.6,902,1
90,New Pal Travels,A/C Sleeper (2+1),19:30,07h 00m,02:30,5,495,3
90,Jamna Travels-Jammu,AshokLeyland Stile A/C,20:30,05h 00m,01:30,3.1,495,12
90,Baru travels,A/C Seater / Sleeper (2+2),20:45,05h 15m,02:00,3.2,450,19
90,Harikesh Tour N Travels,A/C Sleeper (2+1),21:00,05h 00m,02:00,4.7,472,7
90,Moon Light Travels Katra,A/C Sleeper (2+1),21:15,04h 45m,02:00,5,509,10
90,GOBUS,A/C Seater / Sleeper (2+2),22:05,04h 25m,02:30,2.3,293,20
90,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,04h 10m,03:00,3.8,569,13
90,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,04h 15m,03:20,4.6,530,6
90,Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:30,05h 00m,02:30,4,493,4
90,Zimindara Travels,AC Sleeper (2+1),23:15,04h 30m,03:45,4.2,699,5
90,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,04h 50m,04:20,4,570,9
90,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04h 10m,04:00,4.9,870,8
90,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),20:00,04h 50m,00:50,,699,26
90,SAHARA TRAVELS,A/C Seater / Sleeper (2+2),21:15,05h 30m,02:45,2.6,480,33
90,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),20:10,04h 40m,00:50,,699,30
90,Big Bus,A/C Seater / Sleeper (2+2),20:20,04h 20m,00:40,2.5,895,22
90,Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:20,05h 10m,02:30,3.4,493,4
90,Moon Light Travels Katra,A/C Sleeper (2+1),22:00,04h 00m,02:00,4,594,11
90,RK Holiday,A/C Seater / Sleeper (2+2),23:50,04h 20m,04:10,2.9,496,21
91,Zimindara Travels,AC Sleeper (2+1),20:30,02h 30m,23:00,4.1,674,12
91,City Land Travels,A/C Sleeper (2+1),22:20,02h 00m,00:20,3.5,600,24
